ARMA_MAT_TXT_FN008
8 8
   8.076623522786e-02   8.006462886108e-02   8.033571150526e-02   7.903661072683e-02   8.075801363923e-02   7.977457283351e-02   7.974262804721e-02   8.052584324150e-02
   8.006462886108e-02   7.935415713312e-02   8.050182543822e-02   7.994782354602e-02   7.944650436130e-02   7.966290585445e-02   7.978212013955e-02   7.993724792770e-02
   8.033571150526e-02   8.050182543822e-02   7.951511342270e-02   8.010669996192e-02   7.990547665625e-02   8.003402172979e-02   7.987936402206e-02   8.030520020419e-02
   7.903661072683e-02   7.994782354602e-02   8.010669996192e-02   7.901853092051e-02   8.027456704029e-02   7.917845590060e-02   8.028145058694e-02   8.047286219669e-02
   8.075801363923e-02   7.944650436130e-02   7.990547665625e-02   8.027456704029e-02   7.934439702872e-02   7.981265817765e-02   8.005600425327e-02   8.006048186657e-02
   7.977457283351e-02   7.966290585445e-02   8.003402172979e-02   7.917845590060e-02   7.981265817765e-02   7.997982291304e-02   7.998422888765e-02   7.945026179532e-02
   7.974262804721e-02   7.978212013955e-02   7.987936402206e-02   8.028145058694e-02   8.005600425327e-02   7.998422888765e-02   7.935060745883e-02   8.006780974018e-02
   8.052584324150e-02   7.993724792770e-02   8.030520020419e-02   8.047286219669e-02   8.006048186657e-02   7.945026179532e-02   8.006780974018e-02   8.139085634010e-02
